========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 670, got 669)
WARNING: seq mismatch (expected 1135, got 1134)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    5 (0.250%)
RTL (us):
  Mean:   1911.950    Std dev: 1003.163
  Min:      43.840    Max:     10926.208
  P50:    1569.152    P95:     3268.352
  P99:    7178.512    P99.9:   9649.280
Throughput: 523 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,9649280
2,1806944
3,1660368
4,1361824
5,1522576
6,1140880
7,1446224
8,1329200
9,1499712
10,1556800
11,6555824
12,3721440
13,1639328
14,1980064
15,1658192
16,7178512
17,1192896
18,2369984
19,1590272
20,2082000
21,1327984
22,1555152
23,9131744
24,1354192
25,3048208
26,1478128
27,2307776
28,1553360
29,6725440
30,3631216
31,1711024
32,6453520
33,1523344
34,8506704
35,1570720
36,1729264
37,1911296
38,2362736
39,1600880
40,2294096
41,1375632
42,2450848
43,1243712
44,1211728
45,1842960
46,1469280
47,1928208
48,8429808
49,1439712
50,2011344
51,1398256
52,1442640
53,1690864
54,2592192
55,1351808
56,1379072
57,6552688
58,1509296
59,2123712
60,1177120
61,1530720
62,1713936
63,3549952
64,8495872
65,1399904
66,2132320
67,1319376
68,1262000
69,1728832
70,4038768
71,1264256
72,3376272
73,3319712
74,1447056
75,2458304
76,3951072
77,1652960
78,2228080
79,8375360
80,1395744
81,2252592
82,1408704
83,2794480
84,4513872
85,2921584
86,1498256
87,7593728
88,3409392
89,1331824
90,2630944
91,1162352
92,3055888
93,1543600
94,6339312
95,3666256
96,1356768
97,1272672
98,1696656
99,1418352
100,2326912
101,1233088
102,1116624
103,1542992
104,1235168
105,1146032
106,1581888
107,1268336
108,1381168
109,5198640
110,1346768
111,1416304
112,1983232
113,1326848
114,1918256
115,5174160
116,1343712
117,1392752
118,1371168
119,1458704
120,1361152
121,1269664
122,2635008
123,8115360
124,1307504
125,1199232
126,1424496
127,1325264
128,2629520
129,1271264
130,1285200
131,1477200
132,2586656
133,1512656
134,1302272
135,4785296
136,1523664
137,1306864
138,1497296
139,1580720
140,1612880
141,2248080
142,1419040
143,2882112
144,1322496
145,2191920
146,1597504
147,2611792
148,1258320
149,1447920
150,9541280
151,1355088
152,2300656
153,1431488
154,1252160
155,1335168
156,1408880
157,1327312
158,2093216
159,1323984
160,3017664
161,6751616
162,1475328
163,1337424
164,2168640
165,1288976
166,1393856
167,8616288
168,1498464
169,2441120
170,4117312
171,1562960
172,2971488
173,1312192
174,1806400
175,1854624
176,2156032
177,1367792
178,2335232
179,1498336
180,2576832
181,1483440
182,2443648
183,1340400
184,2595456
185,1532416
186,3627920
187,1366464
188,1897632
189,1444096
190,2152944
191,1282368
192,1508336
193,1573424
194,3899840
195,1503120
196,2552784
197,4149232
198,1525008
199,1816176
200,1329760
201,1107952
202,1544144
203,1441184
204,1441456
205,1700928
206,1522976
207,2160544
208,1611776
209,2389184
210,1562576
211,1226768
212,2337376
213,1289664
214,1587120
215,3915600
216,1261376
217,2554304
218,1441760
219,1417616
220,1112832
221,1386336
222,2407824
223,1348176
224,2638048
225,3976096
226,1235200
227,1342032
228,1389344
229,1238768
230,1339376
231,1440992
232,1674640
233,2255088
234,1430048
235,1367776
236,2868432
237,1542064
238,1613600
239,3017920
240,1398640
241,3754496
242,1296640
243,1483552
244,3897824
245,1347520
246,1239152
247,1705296
248,1482048
249,2014576
250,1432464
251,1684512
252,2326512
253,1365984
254,1771840
255,1459376
256,2369888
257,1380544
258,1238720
259,2225664
260,1301120
261,1738464
262,3686288
263,1392528
264,1538656
265,2614464
266,2313024
267,1456000
268,1638080
269,10926208
270,2442112
271,1401728
272,2669520
273,2263664
274,2834240
275,2526992
276,1312048
277,1306496
278,1817776
279,1424256
280,2310160
281,1437584
282,2216672
283,1261136
284,1435936
285,1506976
286,1207056
287,3364016
288,1357504
289,1765152
290,1449216
291,1395760
292,2433440
293,1362288
294,2303472
295,1322880
296,1805136
297,1418384
298,1353920
299,1105440
300,1699920
301,1250304
302,2260896
303,1393680
304,1284608
305,1404048
306,1423712
307,1777408
308,1379136
309,2474672
310,43840
311,1370384
312,2250464
313,1424960
314,1193344
315,1509744
316,1617376
317,2378368
318,1564608
319,2342144
320,1651104
321,1809808
322,1407136
323,1328816
324,1455744
325,1534576
326,1294208
327,2045552
328,1401696
329,1604080
330,1259840
331,1408864
332,1859216
333,1358800
334,2398400
335,1431744
336,2452080
337,1506496
338,1392352
339,1264192
340,1622992
341,1837040
342,1283424
343,2272416
344,1429936
345,2355744
346,1344944
347,1324752
348,1781984
349,1425280
350,2251920
351,1178656
352,6925648
353,1315536
354,2273664
355,1501312
356,1299024
357,1844848
358,2119472
359,2440704
360,1437024
361,1621920
362,3981120
363,1784304
364,2123024
365,1624560
366,2548624
367,1591744
368,2353632
369,1626096
370,2249728
371,1463440
372,2060384
373,1502464
374,1585680
375,1602224
376,1448048
377,2417696
378,1684992
379,2335632
380,1500224
381,2593216
382,1418848
383,2069168
384,1480672
385,1337408
386,1604128
387,1333104
388,3308816
389,1671504
390,1462592
391,1533488
392,2405728
393,1325520
394,2373648
395,1515296
396,7962416
397,3313456
398,3645872
399,1444432
400,2379632
401,1509184
402,2896912
403,1254624
404,1856016
405,1421696
406,1337824
407,1668320
408,1423696
409,2175744
410,1328880
411,1450880
412,1579280
413,1254176
414,2522624
415,1614672
416,2668160
417,1503120
418,2297968
419,1341344
420,1357472
421,2061488
422,1287968
423,1589888
424,1325824
425,3021632
426,1257920
427,2639744
428,1169360
429,1432000
430,1588496
431,1480464
432,2328896
433,1490240
434,3658976
435,1498304
436,2502736
437,1349536
438,2316544
439,1308400
440,1752144
441,1335408
442,2207280
443,1586656
444,1490336
445,2456368
446,2688368
447,1301824
448,1382736
449,1700416
450,1365952
451,1409808
452,1489584
453,1473296
454,1589424
455,1282656
456,1638592
457,1814256
458,1283040
459,2194576
460,1577872
461,1605760
462,1523152
463,1244480
464,1488224
465,5240672
466,1939920
467,1629456
468,1495984
469,1457200
470,1655408
471,1464704
472,1622368
473,1535408
474,2300864
475,1543216
476,1258176
477,2396256
478,1438960
479,2061808
480,1463696
481,1734832
482,1284880
483,1330080
484,1621232
485,3626064
486,2952864
487,860592
488,1243520
489,1281648
490,1665408
491,1688304
492,1272560
493,2322624
494,1274528
495,1647168
496,1550720
497,1305936
498,1509968
499,3623088
500,1455584
501,2116256
502,1398672
503,1790416
504,1341280
505,1402800
506,1546736
507,1294592
508,2744768
509,1398896
510,2235920
511,1349472
512,1255904
513,1544512
514,1451488
515,1196864
516,1738656
517,1251232
518,2211696
519,1543968
520,2394896
521,1311376
522,1289328
523,1457040
524,1354864
525,1343008
526,2252704
527,1593920
528,2134640
529,1324752
530,1479840
531,1539008
532,1567584
533,2650448
534,2474880
535,2610576
536,1893952
537,1212864
538,2375328
539,1479280
540,1231312
541,904144
542,1388752
543,1307344
544,5607920
545,1659328
546,3226208
547,2771680
548,1346096
549,1644016
550,1255872
551,1468880
552,1279440
553,2281200
554,1538448
555,1774416
556,1370448
557,2149424
558,1337296
559,1437024
560,3074752
561,1846224
562,1484272
563,1471488
564,2095568
565,1401792
566,2107744
567,1300320
568,2367024
569,1241776
570,1374592
571,1760848
572,1417952
573,1586880
574,1566816
575,1655440
576,2167872
577,1350528
578,1673680
579,1455776
580,2724800
581,1572464
582,2349568
583,1602128
584,2206752
585,1520160
586,1435120
587,2454800
588,9491152
589,2923664
590,2328672
591,2661968
592,1500096
593,1273360
594,1284592
595,2164800
596,1358928
597,1672272
598,1453280
599,3017408
600,2906096
601,1526352
602,1522576
603,2309232
604,1640240
605,1846256
606,1485936
607,2358000
608,1545072
609,2447408
610,1590880
611,2068048
612,1220128
613,1279712
614,1602592
615,1447008
616,1206048
617,1473072
618,1503472
619,1567312
620,1585392
621,1344320
622,1902832
623,1508672
624,3095424
625,1429760
626,1778832
627,1657616
628,3085776
629,1364992
630,1594752
631,1306944
632,1258384
633,1484160
634,1360384
635,1669328
636,2525280
637,2511200
638,1221392
639,1728976
640,1216272
641,3911488
642,1309456
643,1656256
644,1482016
645,2349440
646,1365968
647,1379008
648,2297888
649,1453376
650,1661664
651,1412432
652,2096992
653,1431136
654,7497056
655,1444080
656,1762704
657,1467088
658,1288480
659,1583264
660,1245952
661,1161952
662,1646656
663,2440176
664,2253936
665,1451920
666,2487440
667,1376672
668,1742480
669,3025072
670,2448528
671,1531376
672,2315936
673,2107312
674,1724512
675,1585856
676,2068832
677,1430000
678,1638800
679,1359328
680,1489424
681,1456480
682,1362304
683,2356544
684,1293024
685,1460960
686,1584832
687,3824128
688,1160928
689,1475728
690,1796400
691,3483344
692,1410928
693,1282848
694,1761344
695,1242464
696,2291552
697,1245440
698,1419680
699,1827312
700,1444656
701,3084544
702,3904608
703,1502304
704,2160432
705,1303808
706,2189936
707,1499664
708,2240864
709,1258400
710,1497824
711,1599984
712,1302464
713,3539888
714,1388832
715,1610640
716,1439696
717,2296304
718,1418320
719,1330928
720,1005904
721,1261296
722,7122224
723,1622848
724,2246960
725,1413392
726,2311616
727,1091856
728,1378176
729,1668544
730,1251488
731,1277408
732,1752512
733,1584624
734,2039968
735,1669312
736,1561568
737,1771808
738,3889712
739,1707440
740,2576752
741,1389664
742,2559216
743,2636656
744,1716544
745,2461712
746,1270064
747,2539392
748,1321216
749,2347104
750,1454224
751,1314144
752,2031536
753,1406016
754,1729648
755,1474400
756,2679904
757,1471664
758,2768688
759,1517104
760,2357888
761,1293584
762,1316960
763,1467680
764,1680176
765,2565472
766,1328288
767,2256896
768,1463040
769,2369616
770,1306144
771,1155792
772,1752576
773,1280880
774,1373328
775,2339136
776,1269376
777,1836912
778,1510192
779,2315584
780,1586496
781,2290960
782,1531472
783,2206880
784,1305488
785,1359456
786,1696416
787,1327936
788,2655712
789,1570640
790,2071552
791,1286800
792,1782848
793,2364992
794,1494896
795,2460432
796,1197056
797,2250976
798,1371664
799,1868320
800,1796592
801,2500016
802,1471520
803,2344608
804,1523440
805,2573952
806,1424624
807,2290096
808,1636080
809,2031040
810,1193056
811,1411984
812,1452608
813,1347936
814,1290048
815,1644464
816,1305824
817,2499840
818,1694880
819,1488256
820,1518528
821,1206384
822,1764912
823,1658688
824,2609648
825,1620560
826,2064896
827,1517968
828,1424512
829,1682416
830,1921328
831,1752992
832,1296128
833,1509600
834,2432256
835,1196848
836,1826656
837,1668272
838,1559328
839,1284544
840,1437824
841,1648976
842,1249824
843,1600736
844,9325104
845,1697648
846,2533008
847,1910368
848,1450528
849,1516464
850,1345264
851,1678112
852,1413648
853,2153056
854,2694368
855,2677952
856,1457120
857,2180608
858,1324944
859,1456080
860,1298576
861,1388640
862,1622304
863,3623792
864,1418400
865,1286400
866,1693568
867,1314624
868,1309984
869,2371264
870,1312032
871,1626256
872,1577360
873,1104064
874,2368480
875,1609296
876,2435504
877,1376656
878,1688192
879,1294368
880,1500192
881,1463024
882,1422256
883,1897936
884,1519328
885,2472208
886,1333616
887,1319904
888,1506720
889,1342240
890,1161056
891,1433792
892,1357168
893,1238080
894,1097024
895,1596192
896,2535776
897,1198336
898,1403360
899,2022416
900,1485104
901,1504560
902,1382800
903,1252800
904,1687568
905,1401024
906,1316112
907,1256944
908,1620464
909,2359888
910,1534448
911,2208928
912,1404160
913,1445296
914,1517488
915,1588112
916,2231488
917,1280592
918,2842304
919,1503776
920,2338000
921,1434032
922,1260944
923,1708272
924,1467760
925,1749168
926,1469072
927,1476160
928,5713648
929,1545408
930,2625888
931,3292336
932,1356784
933,1538432
934,782640
935,1345248
936,1584464
937,2140592
938,1293056
939,1477216
940,1574432
941,1484768
942,1679216
943,1567696
944,2284816
945,3900496
946,1342528
947,2641056
948,1328752
949,2421968
950,1395536
951,3023232
952,1529296
953,1979664
954,1356720
955,2819680
956,1656928
957,1575472
958,1471760
959,1421840
960,1561680
961,1462864
962,1501856
963,1699232
964,3332080
965,1309504
966,1592448
967,1908144
968,1281104
969,2095856
970,966736
971,1366640
972,1897184
973,1473120
974,2015920
975,1409344
976,1408832
977,1663584
978,1427712
979,2475424
980,1736080
981,1868032
982,1466192
983,3133920
984,1834192
985,1827600
986,1691136
987,1887568
988,1604112
989,1288992
990,1845680
991,1496368
992,1829488
993,1468608
994,1538848
995,2276016
996,1688480
997,2633600
998,8550480
999,1912240
1000,1686848
1001,2335248
1002,1641392
1003,2505168
1004,1471056
1005,2559008
1006,1594640
1007,2372048
1008,1463376
1009,2351072
1010,1422096
1011,2542096
1012,1375984
1013,2471664
1014,1450272
1015,1513840
1016,2442400
1017,1431056
1018,1385632
1019,1539328
1020,2302736
1021,1788896
1022,1527952
1023,1640880
1024,1383376
1025,2509648
1026,1592784
1027,1869216
1028,1521664
1029,1753488
1030,1396960
1031,1544752
1032,1528704
1033,1344800
1034,2233712
1035,1349488
1036,1529696
1037,1131936
1038,3983344
1039,1267088
1040,1332480
1041,1537024
1042,1337984
1043,1350848
1044,1279664
1045,1289040
1046,6502208
1047,2574528
1048,1511168
1049,2715808
1050,1729248
1051,1343136
1052,2741216
1053,1486944
1054,1641520
1055,1271568
1056,1380672
1057,1559360
1058,1464880
1059,1336480
1060,1995072
1061,1499344
1062,1540592
1063,1352080
1064,1312208
1065,1413904
1066,1356096
1067,1484112
1068,1687680
1069,1273584
1070,1563328
1071,1448320
1072,1412448
1073,1819808
1074,1595904
1075,2556944
1076,1502032
1077,2384208
1078,1561392
1079,2492848
1080,1425696
1081,1239936
1082,1598864
1083,1327056
1084,1158416
1085,1847120
1086,1378240
1087,3072688
1088,1507632
1089,1314288
1090,4025248
1091,1562080
1092,2238288
1093,1489552
1094,2936304
1095,1228368
1096,2136512
1097,1425728
1098,229216
1099,1706720
1100,1782800
1101,1701344
1102,2049616
1103,1389376
1104,1815232
1105,1592592
1106,2348736
1107,1355552
1108,1268064
1109,1524304
1110,1523504
1111,2330160
1112,1415392
1113,1383408
1114,2327088
1115,6994304
1116,1569152
1117,2294736
1118,1511776
1119,2286432
1120,1619376
1121,1230544
1122,1915024
1123,3268352
1124,1651232
1125,2197264
1126,1510896
1127,1464592
1128,2481488
1129,2738784
1130,1142400
1131,1449264
1132,1827648
1133,4457824
1134,1281488
1135,2464688
1136,1477712
1137,1475472
1138,2521792
1139,1405888
1140,1164048
1141,1468368
1142,1360048
1143,2694208
1144,2521824
1145,1718032
1146,2448592
1147,1564384
1148,2217424
1149,1496928
1150,2563824
1151,1520128
1152,2514144
1153,1469824
1154,2357840
1155,1285248
1156,1511616
1157,2628672
1158,2326144
1159,1458240
1160,1514384
1161,2067792
1162,1750112
1163,2108880
1164,1384736
1165,1558256
1166,1219872
1167,1493200
1168,1806192
1169,1469744
1170,2244464
1171,1346464
1172,2745760
1173,2635472
1174,2470368
1175,1514224
1176,2387632
1177,1562368
1178,2574048
1179,1486592
1180,2328320
1181,1319616
1182,1688880
1183,1463152
1184,2272128
1185,1443024
1186,1356944
1187,1933792
1188,1681792
1189,1893056
1190,1279680
1191,2685040
1192,1564080
1193,2537232
1194,1385296
1195,2389968
1196,1524272
1197,2608752
1198,1434912
1199,2330096
1200,1422976
1201,2356352
1202,1380624
1203,1375632
1204,2108944
1205,3180736
1206,1428544
1207,2540960
1208,1337568
1209,2455616
1210,1409360
1211,1445840
1212,3578304
1213,1485904
1214,1450688
1215,1478000
1216,2072512
1217,2974352
1218,8438864
1219,1785408
1220,2202560
1221,1789248
1222,3005232
1223,3060352
1224,1528528
1225,2416576
1226,1311072
1227,1308496
1228,1694544
1229,1415360
1230,1494768
1231,1474656
1232,1209952
1233,1759120
1234,8324672
1235,1852240
1236,1538656
1237,1576592
1238,1448288
1239,1997872
1240,2097920
1241,2026192
1242,1361040
1243,1574512
1244,1568752
1245,1405792
1246,1693872
1247,2229680
1248,1487408
1249,1287536
1250,1843648
1251,1598688
1252,1606672
1253,1421424
1254,1308400
1255,1953952
1256,1272928
1257,2315760
1258,2755520
1259,2373408
1260,1477904
1261,1852656
1262,3338528
1263,1523280
1264,1390704
1265,2352368
1266,1320832
1267,1528848
1268,1287856
1269,1258608
1270,1434784
1271,1497552
1272,2314032
1273,1233216
1274,1237456
1275,1613408
1276,1289888
1277,1295040
1278,2063904
1279,1453936
1280,3178512
1281,1419872
1282,2417504
1283,1217680
1284,1307456
1285,1411424
1286,1431264
1287,1529200
1288,1382224
1289,2473728
1290,1348336
1291,3813984
1292,1462464
1293,1602688
1294,1217536
1295,1307408
1296,2407616
1297,1369408
1298,1543744
1299,1410080
1300,6555248
1301,1555696
1302,2394624
1303,1542864
1304,2176528
1305,2371120
1306,1927136
1307,1502448
1308,2140880
1309,1484000
1310,2544992
1311,1776784
1312,2451408
1313,1339872
1314,3840032
1315,1432096
1316,1158096
1317,1426656
1318,1438880
1319,2206256
1320,1270128
1321,1885440
1322,1528784
1323,2298272
1324,1535968
1325,2406144
1326,1373200
1327,1307712
1328,2188176
1329,3147072
1330,1490240
1331,2498464
1332,1367648
1333,1373376
1334,2415648
1335,1441888
1336,1795632
1337,1559504
1338,1745344
1339,1453424
1340,1423760
1341,1750416
1342,1548864
1343,1536096
1344,1554960
1345,1656656
1346,2216768
1347,1304256
1348,2285936
1349,1161184
1350,2222416
1351,1705104
1352,2333312
1353,1473792
1354,2569424
1355,1545504
1356,2265360
1357,1486048
1358,3354592
1359,1521744
1360,1952576
1361,1766224
1362,1933536
1363,1576752
1364,2230656
1365,1439360
1366,1411744
1367,1986928
1368,1476240
1369,1569824
1370,1614336
1371,2620144
1372,1731056
1373,2402848
1374,1307872
1375,1371952
1376,2466864
1377,1563760
1378,1518176
1379,1386432
1380,2458848
1381,1417648
1382,1107280
1383,1295328
1384,1443184
1385,1709120
1386,1364752
1387,2653648
1388,1297200
1389,2449664
1390,1318240
1391,1340048
1392,2389104
1393,2574768
1394,1333568
1395,1298208
1396,1630336
1397,1480048
1398,2370448
1399,1491744
1400,2505488
1401,1515184
1402,2126816
1403,1571344
1404,1553728
1405,2342448
1406,1328368
1407,1734768
1408,1395072
1409,1712448
1410,1381312
1411,1282800
1412,1650656
1413,1438816
1414,2725664
1415,1782672
1416,1716064
1417,2189408
1418,1522688
1419,2337632
1420,1306256
1421,1532016
1422,1646912
1423,1370288
1424,2239968
1425,1311520
1426,1357408
1427,1484304
1428,1471376
1429,2096384
1430,1356432
1431,1498976
1432,1408384
1433,1363600
1434,1301824
1435,1209520
1436,1417296
1437,1288448
1438,1681248
1439,1253968
1440,2187568
1441,1493536
1442,1371600
1443,1676944
1444,3619568
1445,1336144
1446,1376416
1447,2021952
1448,1552944
1449,1792224
1450,1506032
1451,2256272
1452,1338416
1453,1301168
1454,1720672
1455,1350768
1456,2045088
1457,1488624
1458,1348624
1459,1471232
1460,1262096
1461,1408384
1462,1923808
