========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 258, got 257)
WARNING: seq mismatch (expected 991, got 990)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    8 (0.400%)
RTL (us):
  Mean:   1960.307    Std dev: 981.667
  Min:     846.176    Max:     10412.400
  P50:    1620.208    P95:     3359.072
  P99:    7093.024    P99.9:   10007.968
Throughput: 510 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1602288
2,1835472
3,1417696
4,2332112
5,1590320
6,2500000
7,1551712
8,2403328
9,8195600
10,1429360
11,2325008
12,8076400
13,1327712
14,2153360
15,2977344
16,5714128
17,1552864
18,2121776
19,8255072
20,1590624
21,1855536
22,5329104
23,8536032
24,1349232
25,2063392
26,1719312
27,2657584
28,1438256
29,1752944
30,1511824
31,1496864
32,1595648
33,8433664
34,1556000
35,1673488
36,1358880
37,1417840
38,2564864
39,1457328
40,9518128
41,1583456
42,2254976
43,1524944
44,2946352
45,1346000
46,1852528
47,1473680
48,3025616
49,1483296
50,2490064
51,1419152
52,2528624
53,1450272
54,2371712
55,1640352
56,2431872
57,1739744
58,1872128
59,1574864
60,2564432
61,1435744
62,2359360
63,4492304
64,1654592
65,1941120
66,1795072
67,2477696
68,1424880
69,2480752
70,1641808
71,2307680
72,3918928
73,1411840
74,7069888
75,1370976
76,1817616
77,1535712
78,1454784
79,2462624
80,1434912
81,1577616
82,3837056
83,1627328
84,2385712
85,1708304
86,6501280
87,1439456
88,2105152
89,1778736
90,2385904
91,1329392
92,2348224
93,1779360
94,2412608
95,4293568
96,1437952
97,2100160
98,1311024
99,1490128
100,5921984
101,1570336
102,1765536
103,1145328
104,5357520
105,1970032
106,3542928
107,1321712
108,2827424
109,1468960
110,2602944
111,1469888
112,2272272
113,1378544
114,1359904
115,9493824
116,1570016
117,2287232
118,3851008
119,1620208
120,2509472
121,1581088
122,2449760
123,1525232
124,2237952
125,1325280
126,1511792
127,862640
128,5004256
129,1310512
130,2098800
131,1693232
132,2344848
133,1405264
134,2148528
135,1381440
136,1547424
137,5663968
138,1540112
139,1993008
140,1208752
141,3036976
142,1508032
143,2480096
144,1413872
145,2266128
146,1368048
147,6997632
148,1132944
149,1301776
150,2225536
151,1452560
152,1875792
153,1456672
154,2199056
155,1460672
156,2204208
157,1491968
158,3281664
159,1255088
160,2231360
161,1508656
162,2494688
163,1490416
164,2383536
165,8016992
166,1435712
167,2365888
168,6604992
169,1713456
170,1456240
171,2242912
172,1247872
173,2463168
174,7093024
175,2270752
176,1505968
177,2021568
178,1452560
179,1957648
180,3864208
181,1576032
182,2670304
183,1523520
184,2404480
185,1233216
186,2680480
187,1439280
188,2560000
189,1452912
190,2505728
191,1574656
192,2408368
193,1481296
194,2368288
195,1591648
196,2686416
197,1644080
198,2299728
199,1522640
200,2147536
201,1639168
202,2647216
203,1649712
204,2298928
205,1691104
206,2371056
207,1808144
208,2042448
209,1467120
210,2567680
211,1424608
212,2942816
213,1372016
214,1935904
215,1504928
216,2520080
217,1482016
218,2769328
219,1564144
220,2658272
221,3628416
222,1458720
223,2119408
224,2913008
225,2401376
226,3989168
227,2894704
228,3734816
229,1337536
230,1261264
231,1765984
232,1492592
233,2409712
234,1424576
235,2358720
236,1356032
237,1454912
238,2523120
239,2556912
240,2770368
241,2430368
242,2736880
243,1552528
244,2501264
245,1658672
246,2195632
247,1372160
248,1527616
249,2342000
250,1384592
251,1841040
252,1594400
253,1889296
254,1607712
255,2682768
256,2030096
257,1488368
258,1819136
259,1526208
260,1252176
261,1855408
262,1296640
263,1907968
264,1501008
265,1435936
266,3977856
267,2511056
268,3543984
269,3359072
270,4017664
271,2515296
272,1785808
273,3768688
274,1291376
275,1540832
276,2049408
277,1431120
278,1517680
279,2793584
280,1900016
281,3367952
282,1421472
283,1294784
284,1706384
285,1261472
286,2197568
287,2739904
288,1487168
289,1345552
290,1317504
291,955488
292,1388640
293,1491136
294,1975088
295,1518816
296,1665424
297,1446272
298,1387888
299,2451264
300,1446864
301,2146672
302,1569568
303,1734384
304,1360848
305,2289616
306,1297248
307,1611952
308,1862928
309,1711856
310,1635200
311,1496768
312,1339296
313,1988128
314,1302816
315,1415344
316,1329280
317,1399984
318,1454912
319,2778560
320,1608528
321,1324720
322,1207376
323,2186864
324,1358064
325,1473984
326,1481088
327,1479968
328,2414336
329,1481520
330,2312080
331,1409264
332,2355984
333,1276192
334,1819264
335,1398400
336,2920752
337,1331648
338,2248800
339,2806768
340,2297920
341,7245664
342,1430608
343,2410640
344,2154544
345,1737568
346,1321536
347,2476080
348,1358400
349,1456912
350,1977104
351,1490736
352,1693584
353,3996912
354,1296944
355,1611136
356,2458336
357,3156048
358,1519616
359,1623024
360,1301264
361,1358096
362,1496544
363,1394320
364,1535472
365,1398896
366,1754512
367,1462064
368,1470144
369,1418640
370,1555552
371,1513072
