========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 981, got 980)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    8 (0.400%)
RTL (us):
  Mean:   1986.104    Std dev: 895.829
  Min:      45.600    Max:     8984.480
  P50:    1688.368    P95:     3338.976
  P99:    6702.144    P99.9:   8740.288
Throughput: 503 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1408848
2,2015488
3,1739488
4,2077952
5,1526112
6,7957936
7,2055824
8,1478352
9,2806048
10,8558384
11,1623152
12,1972688
13,1504816
14,2671152
15,1983360
16,1621008
17,1661120
18,2417952
19,6245552
20,2250768
21,1514016
22,2996432
23,2425632
24,4700352
25,1411776
26,2178784
27,1427824
28,1352080
29,2647344
30,2594704
31,8740288
32,1692848
33,1897904
34,3846368
35,1479744
36,2559936
37,1433968
38,2680192
39,1724224
40,1858112
41,1691184
42,6702144
43,1537872
44,1917536
45,1561664
46,7211200
47,1496864
48,1794208
49,3042912
50,2367904
51,1845184
52,2080736
53,1788624
54,3604224
55,7238128
56,1931376
57,1499888
58,1931440
59,1868192
60,1607888
61,3008416
62,1803632
63,1802032
64,1622528
65,1940320
66,1863696
67,6524192
68,1809216
69,7355984
70,2590992
71,1649152
72,2265504
73,1754608
74,2274896
75,7946880
76,1689936
77,2564656
78,1241824
79,1323552
80,931008
81,1474768
82,2901024
83,7967728
84,1677696
85,2259696
86,1396512
87,2388608
88,1541344
89,2355392
90,1327040
91,1736624
92,1844832
93,1434352
94,1392768
95,1443648
96,1759376
97,1970384
98,1527152
99,1366128
100,1375680
101,1378256
102,6723408
103,1478048
104,2323056
105,1408640
106,2178704
107,1367056
108,1475936
109,1428576
110,1742656
111,1778704
112,1525856
113,1248640
114,3280128
115,2480704
116,1505984
117,1159456
118,2346848
119,1327488
120,1669376
121,1534176
122,2360976
123,1226784
124,1407696
125,1537120
126,1375152
127,2137728
128,1378240
129,1233568
130,1705872
131,1705200
132,1525520
133,1518416
134,2840368
135,1541232
136,2902048
137,1447392
138,1801088
139,1365536
140,1544688
141,1457248
142,1466032
143,1352320
144,1495472
145,1528704
146,1925856
147,1416096
148,1351328
149,1519392
150,1300864
151,1345280
152,1409248
153,1352960
154,1416736
155,1967680
156,1339136
157,1379600
158,1419968
159,1485920
160,1876592
161,1331696
162,2156288
163,1273856
164,1459840
165,1666096
166,1493600
167,2069072
168,1355232
169,2712480
170,1341200
171,1238480
172,1621712
173,1574864
174,2300528
175,1566048
176,1252224
177,1433680
178,1438816
179,1972704
180,1355936
181,2508800
182,1486400
183,2168160
184,1533136
185,2324656
186,1527376
187,1304256
188,2343792
189,1304896
190,1694768
191,1548448
192,2427888
193,1655712
194,1688368
195,1289808
196,1466640
197,1823680
198,1577056
199,2367216
200,1498272
201,2632464
202,1492688
203,1685840
204,1666832
205,1274368
206,1619712
207,1420736
208,2276304
209,1482112
210,1420848
211,3052176
212,1648544
213,1398160
214,1635056
215,1613424
216,3723216
217,1428240
218,1405424
219,2486720
220,2683968
221,1359728
222,2462272
223,1280064
224,1440080
225,2653264
226,1287520
227,2478752
228,1596384
229,2276832
230,3010688
231,3599424
232,1222048
233,1787472
234,2466576
235,1261088
236,1729120
237,1437440
238,1681360
239,1853440
240,1421760
241,2208096
242,1588064
243,2352432
244,3028832
245,1456656
246,2974480
247,3403024
248,1416240
249,1237424
250,1703696
251,5093088
252,2727808
253,1593552
254,2688400
255,1660704
256,2113792
257,1753744
258,2537168
259,1749552
260,2185920
261,1603312
262,2042640
263,1706416
264,2707168
265,1607456
266,1836688
267,3996480
268,1473088
269,2555984
270,1734992
271,2749488
272,1637472
273,1901920
274,1401168
275,2773168
276,1744208
277,2071616
278,1435776
279,2830288
280,1713808
281,2158896
282,1899888
283,2301040
284,1707808
285,2215728
286,1792000
287,1965856
288,1832304
289,2250768
290,1892592
291,2001200
292,1733056
293,1883184
294,1462896
295,2928688
296,1788816
297,1857056
298,1738640
299,2487344
300,1623312
301,2051680
302,1519920
303,2761456
304,1794512
305,2122080
306,1854080
307,1918016
308,2053888
309,2036672
310,1820304
311,2579088
312,1428432
313,2345536
314,1731328
315,2236240
316,1698880
317,1944352
318,1768304
319,2756544
320,1620656
321,6906128
322,3428656
323,1622976
324,1738960
325,1398496
326,1161104
327,1472592
328,1389616
329,1524016
330,2260496
331,1642480
332,2278512
333,1374720
334,1550688
335,1315968
336,56928
337,1207200
338,1490720
339,2736144
340,2380032
341,1532672
342,1068224
343,1484048
344,1432464
345,2697968
346,1367504
347,2455456
348,1293952
349,1745712
350,1283840
351,2149680
