========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 790, got 789)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    7 (0.350%)
RTL (us):
  Mean:   2029.072    Std dev: 1017.980
  Min:      42.160    Max:     9938.128
  P50:    1681.632    P95:     3378.064
  P99:    7940.272    P99.9:   9879.088
Throughput: 493 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,3509696
2,1980848
3,1955456
4,8383936
5,2292320
6,9665744
7,1942176
8,2676032
9,7225968
10,1711200
11,1785552
12,1442368
13,1471072
14,9725984
15,1492160
16,2003760
17,1661856
18,2967680
19,1477088
20,1602624
21,2946000
22,2400752
23,1361648
24,1373104
25,1440832
26,2583872
27,8153920
28,1488576
29,2384192
30,1802272
31,2145136
32,1393680
33,2314864
34,1402176
35,1469632
36,1535888
37,1590544
38,6348480
39,4008224
40,1593888
41,2380656
42,1835088
43,1849552
44,1618752
45,2780576
46,1540400
47,2296544
48,1721408
49,2405296
50,8541360
51,3045120
52,3018112
53,952784
54,1634048
55,3891328
56,7144368
57,2212304
58,2459440
59,1442816
60,2434256
61,1658528
62,2550592
63,6701424
64,1589312
65,2557664
66,1515200
67,2597152
68,1510864
69,2194848
70,1538000
71,2371888
72,1756320
73,1917776
74,1357872
75,1643872
76,1460480
77,2634144
78,5554128
79,1479840
80,2630160
81,1492032
82,1875168
83,1768032
84,2630672
85,8436896
86,1582032
87,1964416
88,1504304
89,2179008
90,1462544
91,2570736
92,1561184
93,2419296
94,8256864
95,2429328
96,1376784
97,1986144
98,2067440
99,4099232
100,8149216
101,1413200
102,2034464
103,1679408
104,2752864
105,1618320
106,2168480
107,1487056
108,2632512
109,7813824
110,1610736
111,2008352
112,1578336
113,2352208
114,1565968
115,1389552
116,1154144
117,8620992
118,1456448
119,2040160
120,1460608
121,2869840
122,1346176
123,2713616
124,3837952
125,1504768
126,2302480
127,1632704
128,2292720
129,1586992
130,1189632
131,9422096
132,1422896
133,2472992
134,1485264
135,2306096
136,1572288
137,2558304
138,1407008
139,6954256
140,1459984
141,1768000
142,1654240
143,1319440
144,2407008
145,1437072
146,1694000
147,3848016
148,7940272
149,1677328
150,2054768
151,1326784
152,1414464
153,2727424
154,3934112
155,2679648
156,1239872
157,4879776
158,1782368
159,1362640
160,2487920
161,1656528
162,2455744
163,1231584
164,1383936
165,1630112
166,1466608
167,2151040
168,1773232
169,2184112
170,1371168
171,1451504
172,2138784
173,1803680
174,1711872
175,1404448
176,2286208
177,1789824
178,2207232
179,1689488
180,2414624
181,1554672
182,2668288
183,1358832
184,2344688
185,1586912
186,2606128
187,1631872
188,2016048
189,2812624
190,2377856
191,1580432
192,2451136
193,1504736
194,1259072
195,1422096
196,2637328
197,3987200
198,1387744
199,2691312
200,1623472
201,2204608
202,1708704
203,2385872
204,1665616
205,2358256
206,1560736
207,2538144
208,1530544
209,2318976
210,1641920
211,2197376
212,1765408
213,2225056
214,1700832
215,2653536
216,1610000
217,1996320
218,1472688
219,2402416
220,1300816
221,1562208
222,1310768
223,1279632
224,1672832
225,1503888
226,1832448
227,1519424
228,1612208
229,2695856
230,2561952
231,1558800
232,2160864
233,1539216
234,2451392
235,1825744
236,2993776
237,1530688
238,2036912
239,1469072
240,42160
241,2306976
242,1467920
243,2478384
244,1629296
245,2930304
246,3091728
247,1629664
248,2446560
249,1684928
250,2429136
251,1372768
252,1508672
253,4152160
254,1629120
255,2658640
256,1277792
257,2478848
258,1601808
259,2245360
260,1546320
261,2337120
262,1246208
263,2676224
264,1491680
265,2613104
266,1470880
267,2640080
268,2525424
269,2356816
270,1480784
271,1506848
272,1508256
273,2415856
274,4313904
275,1291552
276,2427648
277,1432624
278,9938128
279,2587168
280,1831072
281,1621296
282,2353200
283,1558848
284,2328432
285,1403728
286,3014704
287,1366064
288,1544896
289,1383200
290,3718640
291,1725696
292,4075360
293,2614096
294,1579664
295,2503312
296,1302192
297,2346160
298,1639728
299,2645600
300,1504480
301,1739136
302,1548576
303,2677056
304,1461616
305,2844128
306,1395488
307,2477264
308,1366096
309,2305632
310,1489904
311,1497152
312,1704400
313,1333440
314,2539952
315,1332992
316,2523936
317,1405792
318,1161184
319,2664704
320,2596752
321,1472016
322,2462512
323,3895040
324,1355328
325,1384864
326,1819568
327,1458512
328,1800368
329,1411456
330,1292112
331,1574256
332,1392192
333,2570512
334,1421744
335,2734432
336,1518256
337,3397936
338,1567808
339,1225824
340,1469584
341,2340368
342,1374368
343,2808240
344,4060752
345,1545216
346,2382720
347,1325296
348,1456592
349,2504784
350,2651856
351,1408064
