========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    2000
Lost (no echo):        9 (0.450%)
Elapsed:           11.883 s
RTL (us):
  Mean: 5899.208    Std dev: 812.873
  Min:  4165.776    Max:     18368.080
  P50:  5880.496    P95:     6858.176
  P99:  7889.968    P99.9:   17305.248
IAJ (us):
  Mean: 4905.156    Std dev: 617.029
  Min:  3196.304    Max:     8992.128
  P50:  4918.704    P95:     5897.696
  P99:  6664.848    P99.9:   8611.888
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,871895329632,871902815744,7486112,3697008
1,871903004112,871907512752,4508640,7096752
2,871907687792,871915609504,7921712,3239440
3,871915683168,871919848944,4165776,4626048
4,871919869328,871925474992,5605664,4441200
5,871925492720,871930916192,5423472,5543920
6,871930934704,871937460112,6525408,4051920
7,871937478304,871942512032,5033728,4020256
8,871942529328,871947532288,5002960,4458320
9,871947549568,871952990608,5441040,4075808
10,871953007184,871958066416,5059232,3934768
11,871958142000,871963001184,4859184,3840720
12,871963018112,871967841904,4823792,5523536
13,871967858432,871974365440,6507008,4077152
14,871974383104,871979442592,5059488,3414512
15,871979459776,871983857104,4397328,4926624
16,871983885088,871989783728,5898640,4457600
17,871989833536,871995241328,5407792,3440256
18,871995258032,871999681584,4423552,4391920
19,871999698144,872005073504,5375360,4130208
20,872005145776,872010203712,5057936,4293200
21,872010221184,872015496912,5275728,3560064
22,872015513824,872020056976,4543152,4999744
23,872020073312,872026056720,5983408,3991808
24,872026072704,872031048528,4975824,3398096
25,872031120160,872035446624,4326464,3478832
26,872035463312,872039925456,4462144,4946160
27,872039941440,872045871616,5930176,4132656
28,872045888448,872051004272,5115824,3196304
29,872051020656,872055200576,4179920,5115200
30,872055217408,872061315776,6098368,4460608
31,872061331680,872066776384,5444704,5178688
32,872066825280,872072955072,6129792,3582384
33,872072971312,872077537456,4566144,3831856
34,872077554464,872082369312,4814848,5892560
35,872082387424,872089261872,6874448,4270960
36,872089278192,872094532832,5254640,4400096
37,872094549408,872099932928,5383520,4538016
38,872099949280,872105470944,5521664,3904448
39,872105487472,872110375392,4887920,4203376
40,872110392992,872115578768,5185776,3464176
41,872115595280,872120042944,4447664,4508048
42,872120059376,872125550992,5491616,4127424
43,872125567312,872130678416,5111104,3845648
44,872130694880,872135524064,4829184,4702144
45,872135540528,872141226208,5685680,4424800
46,872141242224,872146651008,5408784,4216176
47,872146668608,872151867184,5198576,8066656
48,872151906160,872160933840,9027680,5357088
49,872160991904,872167290928,6299024,4768032
50,872167307328,872173058960,5751632,5403728
51,872173074864,872179462688,6387824,5236704
52,872179480832,872185699392,6218560,3606432
53,872185715680,872190305824,4590144,3421280
54,872190322080,872194727104,4405024,6678992
55,872194743616,872202406096,7662480,5881328
56,872202423200,872209287424,6864224,5297760
57,872209303584,872215585184,6281600,5478912
58,872215602368,872222064096,6461728,4346192
59,872222139584,872227410288,5270704,5659056
60,872227427696,872234069344,6641648,6778064
61,872234163216,872241847408,7684192,6315584
62,872241864352,872249162992,7298640,5083856
63,872249180736,872255246848,6066112,4972480
64,872255263920,872261219328,5955408,5325936
65,872261235808,872267545264,6309456,4982016
66,872267562256,872273527280,5965024,4203792
67,872273543856,872278731072,5187216,5646352
68,872278747552,872285377424,6629872,4760880
69,872285393920,872291138304,5744384,5116656
70,872291168368,872297254960,6086592,4671488
71,872297271824,872302926448,5654624,5113760
72,872302946240,872309040208,6093968,4931808
73,872309056928,872314972016,5915088,4882160
74,872314991376,872320854176,5862800,4752528
75,872320870864,872326606704,5735840,5297024
76,872326685120,872332903728,6218608,5013152
77,872332920112,872338916880,5996768,5420496
78,872338971040,872345337376,6366336,4568672
79,872345354128,872350906048,5551920,4084352
80,872350922944,872355990400,5067456,5367584
81,872356005520,872362357984,6352464,3861024
82,872362374224,872367219008,4844784,5365664
83,872367234064,872373584672,6350608,4897616
84,872373603536,872379482288,5878752,4726560
85,872379497616,872385208848,5711232,4964480
86,872385224560,872391173328,5948768,4997360
87,872391216752,872397170688,5953936,4629504
88,872397186944,872402800192,5613248,4180656
89,872402815760,872407980848,5165088,5411200
90,872407996608,872414392048,6395440,4132640
91,872414408608,872419524688,5116080,5527712
92,872419540304,872426052400,6512096,4930144
93,872426068864,872431982544,5913680,5405040
94,872432000816,872438387584,6386768,4132656
95,872438404848,872443520240,5115392,5207040
96,872443537216,872449727280,6190064,3796544
97,872449765296,872454523824,4758528,5373680
98,872454540000,872460897504,6357504,5284864
99,872460913696,872467182368,6268672,4882176
100,872467207440,872473064544,5857104,5435808
101,872473081536,872479500352,6418816,4776960
102,872479517744,872485277312,5759568,4870736
103,872485293968,872491148048,5854080,5238720
104,872491178336,872497386768,6208432,4777920
105,872497402672,872503164688,5762016,5283184
106,872503181360,872509447872,6266512,4570800
107,872509464544,872515018672,5554128,4121056
108,872515035040,872520139728,5104688,5610352
109,872521036336,872526750080,5713744,4264592
110,872526766592,872532014672,5248080,5555824
111,872532030624,872538570496,6539872,5679392
112,872538586960,872545249888,6662928,4935152
113,872545266128,872551185040,5918912,5100336
114,872551201952,872557285376,6083424,5035232
115,872557302080,872563320608,6018528,5280224
116,872563337904,872569600832,6262928,4681296
117,872569699072,872575282128,5583056,5442768
118,872575297728,872581724896,6427168,5189968
119,872581741616,872587914864,6173248,5368816
120,872587931344,872594283680,6352336,4568352
121,872594300112,872599852032,5551920,5662000
122,872599869584,872606514032,6644448,4577760
123,872606530912,872612091792,5560880,6159104
124,872613000032,872619250896,6250864,5618576
125,872619269392,872625869472,6600080,6091536
126,872625886112,872632961008,7074896,4934624
127,872633018096,872638895632,5877536,4246304
128,872638912768,872644141936,5229168,5688928
129,872644832720,872650830864,5998144,5085712
130,872650849104,872656916576,6067472,4998544
131,872656974080,872662915120,5941040,5298400
132,872662978032,872669213520,6235488,4760080
133,872669230912,872674973600,5742688,5429024
134,872674992624,872681402624,6410000,4362544
135,872681456736,872686765168,5308432,4942832
136,872686821952,872692708000,5886048,4866464
137,872692724736,872698574464,5849728,4322768
138,872698591216,872703897232,5306016,5475728
139,872703913456,872710372960,6459504,4111040
140,872710388256,872715484000,5095744,5345568
141,872715499040,872721829568,6330528,4716528
142,872721847232,872727546096,5698864,4968736
143,872727562208,872733514832,5952624,4471040
144,872733531008,872738985872,5454864,5008576
145,872739000992,872744994448,5993456,5066624
146,872745011040,872751061072,6050032,5146336
147,872751088752,872757207408,6118656,4938624
148,872757223072,872763146032,5922960,4701888
149,872763165216,872768847920,5682704,4681632
150,872768863040,872774529552,5666512,4529936
151,872774545840,872780059488,5513648,5527616
152,872780075136,872786587104,6511968,5483760
153,872786604496,872793070864,6466368,4532736
154,872793087136,872798603600,5516464,5329680
155,872798684080,872804933280,6249200,5291456
156,872804975856,872811224736,6248880,4814608
157,872811241520,872817039344,5797824,5120864
158,872817055984,872823160208,6104224,5161792
159,872823213856,872829322000,6108144,5058688
160,872829338432,872835380688,6042256,5639872
161,872835397776,872842020560,6622784,4507344
162,872842036960,872847527904,5490944,4823120
163,872847544048,872853351024,5806976,5206688
164,872853367648,872859557712,6190064,5491264
165,872859574736,872866048976,6474240,6859600
166,872866066304,872873908576,7842272,6283776
167,872873925776,872881192352,7266576,5019392
168,872881209280,872887211744,6002464,4942720
169,872887228944,872893154464,5925520,5037056
170,872893175104,872899191520,6016416,5013984
171,872899209792,872905205504,5995712,4531632
172,872905222016,872910737136,5515120,4185456
173,872910752544,872915922592,5170048,5647312
174,872915978672,872922569904,6591232,4335584
175,872922586640,872927905488,5318848,5477920
176,872927922496,872934383408,6460912,4219920
177,872934400384,872939603328,5202944,5857760
178,872939660400,872946461088,6800688,4307248
179,872946479408,872951768336,5288928,5844592
180,872951785600,872958612928,6827328,5279264
181,872958681792,872964892192,6210400,4911152
182,872964908384,872970803344,5894960,5263024
183,872970831728,872977066368,6234640,4956784
184,872977082272,872983023152,5940880,4997360
185,872983039072,872989020512,5981440,5226064
186,872989036176,872995246576,6210400,5310960
187,872995263072,873001557536,6294464,4366640
188,873001573616,873006924176,5350560,5176064
189,873006979616,873013100240,6120624,4760016
190,873013157696,873018860256,5702560,3957232
191,873018876320,873023817488,4941168,5571520
192,873023834752,873030389008,6554256,4363232
193,873030405216,873035752240,5347024,5633712
194,873035768128,873042385952,6617824,4608432
195,873042402800,873047994384,5591584,5833392
196,873048010320,873054827776,6817456,5430144
197,873054844016,873061257920,6413904,4777920
198,873061274064,873067035840,5761776,5320320
199,873067052448,873073356160,6303712,5034480
200,873073372304,873079390640,6018336,5443984
201,873079407776,873085834624,6426848,5993104
202,873085850816,873092827728,6976912,4909776
203,873092843792,873098737504,5893712,4328928
204,873098753936,873104066432,5312496,5849520
205,873104082752,873110915952,6833200,4960080
206,873110933920,873116876032,5942112,5243504
207,873116894400,873123119536,6225136,5355648
208,873123174224,873129475184,6300960,5049040
209,873129494976,873135524224,6029248,5320128
210,873135542224,873141844352,6302128,5089552
211,873141861824,873147933904,6072080,6130800
212,873148014000,873155064704,7050704,5015984
213,873155082960,873161080688,5997728,5085024
214,873161130896,873167165712,6034816,5094624
215,873167202544,873173260336,6057792,4825760
216,873173277824,873179086096,5808272,5019072
217,873179103536,873185105168,6001632,5119408
218,873185124768,873191224576,6099808,4844752
219,873191242352,873197069328,5826976,4936352
220,873197128752,873203005680,5876928,5202816
221,873203023536,873209208496,6184960,4387936
222,873209226176,873214596432,5370256,5379600
223,873214665232,873220976032,6310800,5092368
224,873220994752,873227068400,6073648,4862352
225,873227134944,873232930752,5795808,5130576
226,873232949152,873239061328,6112176,5366896
227,873239117696,873245428224,6310528,4699904
228,873245459584,873251128128,5668544,5133904
229,873251151104,873257262032,6110928,4890304
230,873257280000,873263152336,5872336,4994000
231,873263182384,873269146336,5963952,4964224
232,873269183104,873275110560,5927456,5491040
233,873275131008,873281601600,6470592,5115200
234,873281699600,873287716800,6017200,5109728
235,873287735168,873293826528,6091360,4882640
236,873293846928,873299709168,5862240,5214496
237,873299727280,873305923664,6196384,6264592
238,873305982832,873313188256,7205424,4640448
239,873313205856,873318828704,5622848,4242080
240,873318846544,873324070784,5224240,5767168
241,873324137728,873330837952,6700224,4311376
242,873330856064,873336149328,5293264,5560608
243,873336886656,873342709936,5823280,5496784
244,873342727872,873349206720,6478848,4844896
245,873349224048,873355051616,5827568,5349200
246,873355069712,873361400816,6331104,4282736
247,873361443088,873366683552,5240464,6201344
248,873366724928,873373884896,7159968,5177616
249,873373903312,873380062512,6159200,5536848
250,873380080848,873386599360,6518512,4476128
251,873386662096,873392075488,5413392,5945968
252,873392957200,873399021456,6064256,4993200
253,873399041376,873405014656,5973280,4359648
254,873405033504,873410374304,5340800,4351392
255,873410391072,873415725696,5334624,5132256
256,873415743104,873421857952,6114848,6137216
257,873421874480,873428995168,7120688,4915456
258,873429015296,873434910624,5895328,4950144
259,873434928384,873440860768,5932384,4721424
260,873440879376,873446582192,5702816,4460656
261,873446600144,873452042848,5442704,5678864
262,873452058800,873458721712,6662912,5595280
263,873458739136,873465316992,6577856,4789296
264,873465332800,873471106288,5773488,3969776
265,873471123712,873476076064,4952352,5397328
266,873476726464,873482473392,5746928,4574288
267,873482491024,873488047680,5556656,5476416
268,873488067520,873494524096,6456576,3795344
269,873494540960,873499319440,4778480,8992128
270,873499336544,873509311568,9975024,5411744
271,873509330128,873515723312,6393184,7044960
272,873515764352,873523768272,8003920,5097424
273,873523814384,873529865696,6051312,6258928
274,873529884528,873537124624,7240096,6808112
275,873537146832,873544932736,7785904,5105104
276,873545044496,873551037840,5993344,5347504
277,873551058384,873557385344,6326960,5678944
278,873557404064,873564064288,6660224,5532336
279,873564082464,873570596624,6514160,4329328
280,873570673280,873575925952,5252672,5294080
281,873575942848,873582220032,6277184,5744176
282,873582236800,873588964208,6727408,5166736
283,873588981840,873595130944,6149104,4901056
284,873595159520,873601032000,5872480,5130480
285,873601048336,873607162480,6114144,5073424
286,873607180816,873613235904,6055088,4818208
287,873613253104,873619054112,5801008,4863520
288,873619070720,873624917632,5846912,4674832
289,873624934896,873630592464,5657568,4119312
290,873630609184,873635711776,5102592,5144720
291,873635729728,873641856496,6126768,5211344
292,873641873424,873648067840,6194416,5695728
293,873648087008,873654763568,6676560,4289856
294,873654781808,873660053424,5271616,5947216
295,873660072512,873667000640,6928128,5522128
296,873667018640,873673522768,6504128,4198784
297,873673540800,873678721552,5180752,4407392
298,873678739136,873684128944,5389808,5848592
299,873684862640,873690977536,6114896,4063616
300,873690994240,873696041152,5046912,5463056
