========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    2000
Lost (no echo):       11 (0.550%)
Elapsed:           13.301 s
RTL (us):
  Mean: 6614.849    Std dev: 798.675
  Min:  5157.424    Max:     17252.464
  P50:  6518.528    P95:     7629.440
  P99:  8840.496    P99.9:   17094.752
IAJ (us):
  Mean: 5609.500    Std dev: 587.022
  Min:  4176.944    Max:     8831.056
  P50:  5547.472    P95:     6612.272
  P99:  7353.872    P99.9:   8704.864
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,812185152944,812193292432,8139488,7353872
1,812193524432,812201646304,8121872,6977328
2,812201837296,812209623632,7786336,8285296
3,812209641712,812218908928,9267216,6384416
4,812218926576,812226293344,7366768,6679376
5,812226308992,812233972720,7663728,7986768
6,812234118992,812242959488,8840496,4945744
7,812242974912,812253730112,10755200,5529136
8,812253781568,812259675856,5894288,5629856
9,812259693712,812266204992,6511280,5897872
10,812266219984,812272834848,6614864,5753568
11,812272849392,812279732720,6883328,5378464
12,812279747888,812286486288,6738400,5852096
13,812286501280,812292864752,6363472,5372080
14,812292879344,812299716848,6837504,5857728
15,812299731536,812306088928,6357392,5273760
16,812306184800,812312946656,6761856,6426256
17,812313016128,812319220416,6204288,6099792
18,812319235232,812326646672,7411440,7479344
19,812326661776,812333746464,7084688,5970832
20,812333761856,812342225808,8463952,5730160
21,812342241664,812349196640,6954976,6836016
22,812349212864,812355926800,6713936,8218160
23,812355942128,812363762816,7820688,7343312
24,812363805456,812372980976,9175520,5353040
25,812372996512,812381324288,8327776,6636688
26,812381339824,812387677328,6337504,6371984
27,812387693200,812395314016,7620816,5973616
28,812395329376,812402686000,7356624,6985872
29,812402701536,812409659616,6958080,7638464
30,812409675056,812417645488,7970432,6174656
31,812417661680,812426283952,8622272,5617552
32,812426299936,812433458608,7158672,6558000
33,812433474464,812440076160,6601696,5901120
34,812440092608,812447634160,7541552,6113936
35,812447649744,812454535280,6885536,6765392
36,812454550592,812466387856,11837264,5515040
37,812466404832,812473501792,7096960,6214208
38,812473518400,812481267184,7748784,6372208
39,812481282752,812487782224,6499472,5695424
40,812487840480,812494996432,7155952,5777632
41,812495012704,812502368640,7355936,7136176
42,812502384480,812509064064,6679584,6097632
43,812509138144,812515841696,6703552,5665392
44,812515879840,812523977872,8098032,6293552
45,812523994608,812531075504,7080896,5454944
46,812531140320,812537740896,6600576,6114768
47,812537755248,812545034448,7279200,5859696
48,812545048800,812551489392,6440592,7025264
49,812551504064,812558604160,7100096,4573584
50,812558668560,812565463856,6795296,6274784
51,812565486992,812573489120,8002128,5895360
52,812573504576,812579062704,5558128,5056656
53,812579115520,812586337488,7221968,6454688
54,812586352800,812593232848,6880048,5562464
55,812593247872,812599289504,6041632,5080032
56,812599309280,812606744192,7434912,5804352
57,812606758688,812613306656,6547968,7024912
58,812613321568,812619386688,6065120,5760736
59,812619402064,812626191040,6788976,5868448
60,812626205296,812634215952,8010656,6281840
61,812634231504,812640976688,6745184,5770752
62,812640993376,812647845136,6851760,5206480
63,812647880688,812655126976,7246288,6451456
64,812655177408,812661897728,6720320,6071328
65,812661911376,812668104208,6192832,6160784
66,812668119216,812675555664,7436448,6438240
67,812675570064,812682626992,7056928,5118384
68,812682676784,812689787776,7110992,6221408
69,812689803808,812697226016,7422208,6139984
70,812697241408,812703344400,6102992,6132368
71,812703359728,812710565808,7206080,6050240
72,812710581680,812717705792,7124112,6591088
73,812717721056,812724838160,7117104,5871696
74,812724853312,812731888400,7035088,5921440
75,812731904192,812739479488,7575296,5476256
76,812739494944,812746351184,6856240,5746976
77,812746366336,812753272624,6906288,5905824
78,812753286864,812759748880,6462016,4810448
79,812759764336,812766495856,6731520,5970368
80,812766511392,812773401680,6890288,5882224
81,812773457680,812779212128,5754448,5303184
82,812779227584,812786182496,6954912,5981632
83,812786198048,812793064720,6866672,5864960
84,812793081152,812799367904,6286752,7898768
85,812799383600,812806349536,6965936,6987632
86,812806365936,812813214496,6848560,5911952
87,812813230096,812822113264,8883168,5315984
88,812822190384,812830100896,7910512,5964800
89,812830201488,812837012848,6811360,5930336
90,812837028912,812843328832,6299920,5519248
91,812843343280,812850293632,6950352,6084096
92,812850308048,812857223968,6915920,5843840
93,812857239424,812863743216,6503792,6623104
94,812863758448,812870827312,7068864,5690544
95,812870846512,812877671152,6824640,6846432
96,812877687104,812885294256,7607152,6366080
97,812885309904,812891984800,6674896,6253264
98,812892002752,812899831232,7828480,5541520
99,812899846496,812907197312,7350816,5503856
100,812907214080,812914450576,7236496,6389408
101,812914466624,812920992096,6525472,5850400
